title,link,published,source,region,country_code
大华股份：紧密跟进6G技术发展_股市要闻_市场 - 中金在线,https://news.google.com/rss/articles/CBMibkFVX3lxTE5TeTZFTE9JRUlqTHI5My1kUGN1THNhSDhUTUxncEd6b3NlREozWlUtTW9PZ1kwenRWVE1XVEtMQUVkMlV6bmFMLTFSZEhUemtQaFMwY2dMWHVTNHZxUnowc2NPdDVzdlV3Ny12WGFB?oc=5,2026-01-12 04:23:44,中金在线,China,CN
这座园区如何孕育6G未来产业？ - 手机新浪网,https://news.google.com/rss/articles/CBMieEFVX3lxTFBLdGE3ajR0amFvOUpsMk0wMlREWFdwNGgwaDFaVlB2MnZXRlljX2k5Vm54YkhsQnc4UF9nM2pwdEl1cHUwMHRTM0pRWmI3N2ZiZVZHWlN4TUNfaTM0RW5iWDNQbUZNUW55dUxWQ0tKQVQ4NG9NREM3Vw?oc=5,2026-01-11 04:51:00,手机新浪网,China,CN
程用文强调加强前瞻谋划布局 加快推进6G产业发展 - hubei.gov.cn,https://news.google.com/rss/articles/CBMid0FVX3lxTE1ZTWZ6bzV5czVieVBZYUtUT0djMXZSOXEtdW9uTExFUU9CYkdGOFo1NThVckxVd3RaUGs0bVU1cFNuU1ZBUjlEeXFNMDBGcno2QjhoM0FGSkFmc2ZhTFk3MzFpcWpvOWJrdmt4YWFnUlJVUi1RQnBB?oc=5,2026-01-07 01:20:00,hubei.gov.cn,China,CN
从量子科技到6G应用，湖北六大未来产业全面起势 - thepaper.cn,https://news.google.com/rss/articles/CBMiXkFVX3lxTFA0UEN3R29weTNteU1xZWtpenF1OGFObUJXYkhZS0hILTdTTE5LOHFMbndmb1N3NXpfMHVwZWNTMFVCanlNUHJTalR2dVI3MXdNdDFLajZrUG11b21aU3c?oc=5,2026-01-09 07:43:00,thepaper.cn,China,CN
6G板块1月12日涨5.09%，信科移动领涨，主力资金净流入21.22亿元 - Sohu,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPaThZM3FhLWZlblVRWG10Tm5xeW9rcTNsUzYzSkJuRDBVbklaUk5ZamhXYVBaUlVTSnlKQW5MZ0lVcVNpc21wT2otc1pYbVVPX3BtU2Z5enR1TnVGZG8zck1tTzhxeXRJdUtCZFpDMzd2LVZfbkozVHBDR0VWRnRnUGxNZ0IxNDU1M2xSV1ZqV29GQTJKalFkVnp1VHczbERXNnBpT1ZTU0RNQWp3WURpUm9McFUtNlo0UHF5SWhfUVdSUng5UHpMTUVQbTRpZlJTZS1QV1dTa1hVbEc4dTAxckpmTUhlYkY1WlQ4?oc=5,2026-01-12 09:22:16,Sohu,China,CN
工信部李乐成：集成电路、新材料、航空航天、生物制造、具身智能、6G等都是重点 - 新浪财经,https://news.google.com/rss/articles/CBMimAFBVV95cUxOUDNPd1hoWWhaR1F4Y2MzSHQxTEJmVFZJcUV5bmpBWE1ScVZCdFJJdnMzZEF3Tk9KdTB2M0ZOVDNVZ01PMm5kSjVWVE5PWk51R2gyWk1aclpsdXR3aFI0MC1ta0lodC1VVzFIcDNQRGIwcWFqTXVjdm1BekRaby1WQkpLbHBTQWRQdmdIZE5OVkFzeWhSVHFwYg?oc=5,2026-01-12 09:25:00,新浪财经,China,CN
利扬芯片：目前6G技术暂未进入商用化落地阶段 - 东方财富,https://news.google.com/rss/articles/CBMiZkFVX3lxTFB3N2RKWldKZ3hpN09DS2tMeWVtbi1UUV9oeFR4RDlqUzdrdlhTelRNS0NiNjhxY3E0TjA0UTFMZVBseXZqc0x5MjY3MGNOdzlJUlh2RXhEYnpkR2pUb0FIY09Md1NPdw?oc=5,2026-01-09 14:17:16,东方财富,China,CN
打造“6G之城”，南京开始发力！ - 电子工程专辑,https://news.google.com/rss/articles/CBMiU0FVX3lxTE90amd0OEZ5ZVJZdDdPc0RnMy1xSFJCb1NuRlAxZXZ0OUJtNm9mWHM0WVphM3NBWHU2d2xpY2tMTGlza2VxTURHTDU4ODNIZHI0OUxr?oc=5,2026-01-08 03:22:00,电子工程专辑,China,CN
面向6G的天地一体化网络安全技术 - ZTE,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPMG9TdVVjTTN3N08tYlA3MGNDSWtTZ2ZnOWQ4cXFodWNDd3RrSV9SSy1qZV9BMkh6WXVDWG9VZ2NtM0wtMDd4SlpSRHkyTWhCcy1ibWdtUVVkT1dWMkZUVGV0enhUZy1Ic19HMUVTQjVwOVktaS1CZUJFa1JDanQwcnFaMFpybmFULVpfQl80NFFxUTNucG92dDBpcFlYZ3lPRl82dGlhQnN2UkdodzRpdGlyNXJwYmE1YUNGclJYVnJXeGt2VDJXdGdtQm5tSEpEa3pONXVxY2I1cUNzdm9FVw?oc=5,2026-01-06 12:55:41,ZTE,China,CN
南京启动6G产业联盟建设 - 人民日报,https://news.google.com/rss/articles/CBMigwFBVV95cUxNZEtyaVRvSG1CZ3pKZ1NzZEotZG5fU1YtbGhRVjFjSnozS09WMDlBLVRlM3Q2VTJCdkU5cmV1amx6ckhSMzZKNEFEelRpVEY0bHBXZElCejZLV3BKckl0YlEzRTNaaHBERE55ZHR0eEFNWXZfbXhvQk1KaDdvTjFTS0ptRQ?oc=5,2026-01-10 01:01:52,人民日报,China,CN
紫光股份：参与6G网络ICT服务项目并规模交付 - Sohu,https://news.google.com/rss/articles/CBMihwFBVV95cUxPMy1temN6cFpSRGEyOE81Nkd1NFhObHdQSjIwLWRvTjdqdzcyZjNSazBHa3UwOWh4cklXbnBPNGhRTDVFMkxWLTBaQUs0ZkdaQi1pdkRwQ3IwWklaUWN5YWRGOWNyWWhVbWRrM2tydWRLX1dzSzB5SGtEWjMzOFJQd2ZSSkRwenc?oc=5,2026-01-12 08:30:44,Sohu,China,CN
云鼎科技：6G通信尚无制定标准化技术规范 - 东方财富,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9mUlh4VHNCLVpyT1QtbDluWmJIN3BoVUctd01WYy14N014QUsyNWxLNldvUWctdkNDa2RMb2JHVktjVmVuZUFVeWlXcUU1Qy01ZXRmZ1JCYjdvTkV3RDdPTlBONVF0UQ?oc=5,2026-01-08 11:35:47,东方财富,China,CN
湖北：加强前瞻谋划布局 加快推进6G产业发展 - 新浪财经,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1xZTdEbVF5aWFFVVl6bWJuOS1aVW9BcTluVVhWRW5WNFBVUHJmeTFTMTVweEMtdF9fc0hUcXNPUGJxdjVWRDM5cUd3QQ?oc=5,2026-01-07 04:45:02,新浪财经,China,CN
亮点 | 面向6G：硅基外腔低噪声光源生成亚Hz线宽微波信号 - 中国激光杂志社,https://news.google.com/rss/articles/CBMic0FVX3lxTE5CcW9KUTN6TXVMT1NscE9ETHJHYXhQZk9HLVZjUzEzWlB4QWllTDdaRzVoVFFrdHFMV19GbXFra3VVVDdNeXZzRmZxWXFyMHRvV2l5YkZvLVBKRGRESDhLV2UzUkVmRGVmUlF6T0FGb2tnVU0?oc=5,2026-01-10 08:00:00,中国激光杂志社,China,CN
新华网科技观察丨6G与AI融合会带来什么？ - 新华网,https://news.google.com/rss/articles/CBMidkFVX3lxTE9jVkNrYWM4c3hBUXNhQnd4MkR4REotOW93ZTRKbVhoekZsRjNLZHMtV2huZUgzWGMzYzFmaG16Mk9IS0pSMXlJVXduZkxXQ05XRVg4cmp1N3hxd29kdVFjSC1Jb09TQmRPeDVvVmdDcXZSUEZYQWc?oc=5,2025-12-18 08:00:00,新华网,China,CN
闽发铝业：生产光伏用铝型材，未涉及6G基建铝型材 - 东方财富,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5WVTM0cVRhbmZzdEh2U0lCMnE5aENCYUpUUjFCU1pxRFlmTzZZX2VOUjRpQzRqb204SjVPbnFwOFBKTXRBOFFiTmlXZmtldThybXJIUDZvekg3THVLRUhwaVo5RF95UQ?oc=5,2026-01-09 01:02:41,东方财富,China,CN
中国工信部长：十五五时期聚焦人形机器人 6G领域 - 国际 - 即时国际 - Sin Chew Daily,https://news.google.com/rss/articles/CBMib0FVX3lxTFBWNDVIQ3BYNTNlQVJVeThBMVBWRTRjNUV2VnZDN0ZGUzhHbmxqTTR2bXFPTUZLeXQ3aUo4Vnh4czE3dWJpWVdKblBsNUxnaDFJbUs2NzhOZVdWQjBKWXZPX0tzTWNFOW1ZRnhlTWg0NA?oc=5,2026-01-12 09:43:52,Sin Chew Daily,China,CN
1月9日信科移动涨停：卫星互联网，6G，人工智能概念热股_个股掘金 - 证券之星,https://news.google.com/rss/articles/CBMiYkFVX3lxTE01amdyV0pIVjBRTXZSWUloVVBmc3E3emd2d2M2Rm5ILXFLQ3BQQ3pQRzg5enBHR2xlM3ZsVFQ1emdGR1RHdFhteEJkMk1TYUJXSEtONGJ1aUVCSnpiZFVfanJB?oc=5,2026-01-09 07:12:51,证券之星,China,CN
航天发展：公司目前不涉及6G布局 - 东方财富,https://news.google.com/rss/articles/CBMiZkFVX3lxTE95RlkyNFZjUGh0Q1VnbkFsd25laUdnbWY3alAzaVFCZ3Y1NFlzTXhIU3k3aVZRQmo4dkFfVkpxTW5pX2gwMlcyX0k3REdnTjhJbll4d21iVFhhRjM5U1c4VU44OGV3QQ?oc=5,2026-01-06 13:48:15,东方财富,China,CN
第四届6G前沿技术与趋势论坛 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9XdGpnN2swQ2FGWTdlMzFHNXd0VXpjZG1iMXJfb0V1MFFKY05wWkhQdDcxcGxPTGZReGFfRFNSTGloUkhhX0xNZVd3UzUyT1FQRHc?oc=5,2025-12-30 02:21:55,C114通信网,China,CN
22个重点项目签约亦庄 - 新浪财经,https://news.google.com/rss/articles/CBMimAFBVV95cUxQel9zc1FiMmlId19GdVBZRWpISjB4dHl5WDhMeWFfWGo5MHhlX3F4bXp5Q2dfR0hSSy15clQ0ck1ydkRtZkJTZTRwRXVYWUhOM2xRTHNrVzMtQndhMHVpN1JhcGRwRnpySUZrQWs1cnlrUGowRC1oc1FPcUtoaVlTbkpnZldEWEtVSklMdGFaWEtJZkZoWTVzYg?oc=5,2026-01-07 01:20:34,新浪财经,China,CN
法拉电子：公司产品可以应用于6G通讯领域 - 东方财富,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA3NEtNTlkycDczbGtSY2k5R251ei1xdlpEbVJ2VVYyVHA1eFBWU3I1VjlrVm9hUFJwbXUtTGwxLTZGdFJsV1AzVHNIXzI3QnVqMkpVcGxGQkx2U2ZGOUNFRg?oc=5,2026-01-06 23:35:28,东方财富,China,CN
空天地一体网让万物“智联” 6G不只更快 - thepaper.cn,https://news.google.com/rss/articles/CBMiXkFVX3lxTFA4a2hJeldzamNqNGFuOGhsblV0NEpocFZiaU0tTGRWcmpHdHZ0OGtScThwZmlzdjJ1Um1PUTl2SEhJaFVSM1JCYm94dE5BWjdxd0ZJdUY0a3JjWl9IS1E?oc=5,2026-01-02 08:00:00,thepaper.cn,China,CN
2025年6G发展大会下周在京举办 - 新华网,https://news.google.com/rss/articles/CBMifEFVX3lxTE9OUUZlMGFaUHZacGVRNVZiUlo4cTJzaWxUdkN1RDlJdm5GblI2NjRBOWVXdUNyd3BCQjZtUmhkWk43UmJnb2dRRVFqZnY1WEc4bWhHY2xGeVkzdjducUZmTWFkWkh4WjJoZmc4VThWZG1LNXFWM3RHYTMxdGY?oc=5,2025-11-05 08:00:00,新华网,China,CN
南京“新年第一会”聚焦AI与6G深度融合 - 人民网－江苏频道,https://news.google.com/rss/articles/CBMiakFVX3lxTFBRR3RfQ2ZIbTk0ODBkYlJGMm9ldi1TQmp2cGFXNHRhM2J0MnhxZGFlZ1d1U1Vycm9GNUF0VU5NNkNYZkpEa2Q3N1ZkeVNSaU5WaUZZcTZ4akJlRXlZWnJBTGgzbHAycGRoLUE?oc=5,2026-01-04 14:35:00,人民网－江苏频道,China,CN
南京启动6G产业联盟建设，500质量成长ETF（560500）价值凸显_股市直播_市场 - 中金在线,https://news.google.com/rss/articles/CBMibEFVX3lxTE9LZ1VxRjFWcnNzZHpvWmVIU2l5WDlXZFozTFE2TUxjVkh6YVB4OFl0ZDMtX2NrRW5ZRU9mRXZZLWl6a2NZNWJDUkdiaUQ4LUY1SzcyLUUwa09tRmdaQ0xISEpmUHdVTFlzbUpvWA?oc=5,2026-01-09 04:10:02,中金在线,China,CN
我国6G加速攻坚布局 - 央视网,https://news.google.com/rss/articles/CBMieEFVX3lxTE54S292RUszaExwQVBOaHpfLThZUkVmeGZBZlV1ZHp3UGRTdnF3WkduMlBGTHFsOFdTNzNRWTFTQ2xaOVF1blVmMVgzMDBHMXZ6ZS1JckxjckNZZlZnRlowU3doNlFrN01tVkdXcF9aekViWmFGM0ZKbA?oc=5,2025-11-30 08:00:00,央视网,China,CN
6G大消息！千亿巨头，罕见大涨 - 证券时报,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1HODJVSGpDUGdDSWI4ZGJHNFlSNVFvdHBzb3l0dXA4TllvVG9NZmZZVTVMVENPQ3h4S0tSNXYxWjNDQ0tfcEpMLXpMSXFkN2Zna18yUi0tT1U5Smp3?oc=5,2025-11-13 08:00:00,证券时报,China,CN
6G新进展！龙头20CM涨停 业绩高增+融资客抢筹股来了 - 东方财富,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1QbTRQSnQtNHdZRXlXVVBwUzZWN0s2RzNNdllVSDJybUVzaGJMdUVVWVZ6bzlnejgyMXFHTEpGYzlXck1tSW9ZUmtoVVJKQWliNmJ4TG5peEp2bTh1djNaSw?oc=5,2025-12-18 08:00:00,东方财富,China,CN
第四届6G前沿技术与趋势论坛在京召开 - 新华网,https://news.google.com/rss/articles/CBMifEFVX3lxTFBZckhCU3ZpaUJ4N3JtSkpYREkwYllpOXhhMm9ZQnlOdHo3UVgzOVEwMFlMQkN3M1dsaE83SGxLRjh2MXN5ODlBLUc3TFlOUmw1OWg3TE1vdjFIRGtIMXZPNG1LbmFGR2ZOR0hrMFkyUFF1YTVIOE9xdlVpaUk?oc=5,2025-12-18 08:00:00,新华网,China,CN
专访索士强 | 6G关键窗口期将至，通感+AI重构未来生活 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9ScVZNcVJkSzkxdkE4R2dBQ3ZJZkFZbThXNFBfQlJZZzdJZ2M0Skc1aTZZU0FKMHRjcFVpWC1KWWlxalV6eEtEbk9NMDljSFhDeUE?oc=5,2025-12-22 12:51:00,C114通信网,China,CN
共商6G标准走向！2025年6G发展大会将于11月13日在京开幕 - 新华网,https://news.google.com/rss/articles/CBMigAFBVV95cUxOS01YSHplczlWdGRPQ09fSmpDX1k0c0RaRUp3YXREUFA4NXVwSXRrQkhFRENtN010QTlrOFRiZlZSQXViSWhQRzZoQVRPc2JpYjNxRVdQemZ0M0JoWXRaSV83UzlmOEF4ZUo2QTJSNnktQ2IyeEk0dEVaaEV5YXpNcg?oc=5,2025-11-05 08:00:00,新华网,China,CN
攻坚6G前沿技术 共拓产业融合新局 - bast.net.cn,https://news.google.com/rss/articles/CBMibEFVX3lxTE82NF83S3BOU1JjM19WQTVfZVpnVDF6Y3I2eWNXN3Qyb3lmelpGRVZLSTFWTmNLSUlPcVZydDJZYmlocEhYY2JXS2lmOEg0bVNuNTlScHN5WWs0MmhkVkY3eGJReHFXc0RMSGlWQw?oc=5,2025-12-18 08:00:00,bast.net.cn,China,CN
6G传输系统原型样机发布 八只概念股研发投入高 - 证券时报,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5zZWJNOW1CUk8wdndhdl94SGNYU0Y2dnVpbXhnWnlrUFZBZ2tjcVd6UWw5eTBsWTdLTkFDSnNZV0NNZGlhWDRkaWFyZ0VDaU5jZVhaOU13VjVYNk0t?oc=5,2025-12-16 08:00:00,证券时报,China,CN
一场关于6G的思想盛宴：第四届6G前沿技术与趋势论坛举办“院士专家圆桌沙龙” - C114通信网,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1NY2RYZjdOazRrSWw0bXRUMTU4WXdWVm1DMTU5YnlWTzFzZFp1ckxUaFQya1gyWGpaVDhGd3hkc3kyXzhWa1MtTzZiSndyUU0?oc=5,2025-12-22 08:00:00,C114通信网,China,CN
77位专家联袂再推荐：2025年6G十大最新进展→57个候选事例 - 电子工程专辑,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1WRTlLWkxJaERVR0h5TVRIb3VGUmFvaG9QSlUyWkUxbWc5QV93Zy1lSVlDU2VNamVJZC1oUFNvaGg1bktnMWs2TnRKQzF3MWZ0aWhJ?oc=5,2025-12-31 08:00:00,电子工程专辑,China,CN
我国完成第一阶段6G技术试验 - 中国科技网,https://news.google.com/rss/articles/CBMicEFVX3lxTE1uZ2s2M2JkUTdSMjAyZHRNTmhkNmNkTVlMc0JfanJmQlZHTUg4dlVINDNDODJUNFI5YVB2RGszQ0NuQVViSDhDNUhKdWF4ZnJaTW54cGlIdHlDMGl0TzRBX0VISjRGR2JEMXJyaXNBcUM?oc=5,2025-11-13 08:00:00,中国科技网,China,CN
南京将打造“6G之城” - 新浪财经,https://news.google.com/rss/articles/CBMiS0FVX3lxTE12dExIYzZfWjgwRVJIQjZJZW8xYnRDZGhhcnRtWVZTWlBaV2daT2luTzJWY0dEWF93TjhjMFc3OGllNkxQQ1pYNEdrQQ?oc=5,2026-01-04 11:25:59,新浪财经,China,CN
锚定“6G之城” 南京着力推进科创与产业深度融合 - 新华网江苏频道,https://news.google.com/rss/articles/CBMiggFBVV95cUxOMkk2NURvRWRhbVVvamZ2STBYbWlzMlFMQmVUaVdhSUE4TWh6UmNQRWIxTTVKVzd5cHhBU3V5MlhvczZ0ZlNKN0VTM3Y2RkdTM21NdUJoN3EwVWtZVE1yaGFhVDNxQnRIYTNBc0t3UEZfaUYyOC1pNmhjQzhiV1hSSnlR?oc=5,2026-01-05 08:29:44,新华网江苏频道,China,CN
抢占全球6G先机，彰显自主研发实力！创远信科发布6G测试新平台 - thepaper.cn,https://news.google.com/rss/articles/CBMiXkFVX3lxTE16Yjg1TGlVb0J0TkpxQUY3V2hDLXJmU0NUaExYRlNjVmRzQlBrZThRTVFsS0xLRXNJLUIyTGVMZjdrTHNiOHMtaFJ2WkVpUGtCN0ZXM0NxdU1rb08zSFE?oc=5,2025-12-20 08:00:00,thepaper.cn,China,CN
专访高同庆：6G不是延长线，而是数智融合革命 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBlaU5EOHptR05tQmRqbHl5amJmNElMbWdVeFNCd2xxVDBKZ1NqVU16Rk94S0NMUFc5dE5TRHViRW5EYjhBNzJ6TkJwYVBmeXMtREE?oc=5,2025-12-18 08:00:00,C114通信网,China,CN
南京“新年第一会”｜将打造全域“6G之城” - 紫牛新闻,https://news.google.com/rss/articles/CBMifkFVX3lxTFAyd3I1Zmd5YUphZWdydkFLTTUzcHZZWlVvZ0dwaHVBSzFfUjNqYTh6QmtfTnFQNTFzVkhBSEpnczYyRGVndzJEOGN0UlNrdTlHXzFPa2xQTmVqOUx0eXFqMmYya2tJVVBCZjZXTGxTRmRkY2NLZEhja3NCeU1XZw?oc=5,2026-01-04 12:32:00,紫牛新闻,China,CN
002837，十倍潜力股！6G上升为国家战略，两路资金加仓股曝光 - 证券时报,https://news.google.com/rss/articles/CBMipgFBVV95cUxQdXpvMC02UnR2YWRGOWhnVXRDOHZYcjZpclI0c0E3QmRjOUxVbVVRdi1sNUpyNkJDNDZaOXVGd3N5aFVPRGRCU3kxa1d6MFZFVTAtWTNjMTdEZTZxckhGaWg3M2pHVk1iM2Q3cDFpMlhvU3RfT1FwSm95ZVdhVFNrV3dkM2l4RXJ0aGctT2ZLY3FJZDNvRUFFcjlHR3lMUnlMRTdIcUNn?oc=5,2025-12-23 08:00:00,证券时报,China,CN
《对话》GTI主席高同庆 | 6G与AI的双轮驱动，是未来数智社会发展的必然 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1TdWZBdUlvT0M0UEI3TkhuTDI0M0tvNmJYcDVkOWttT3dMSW4wdE1HdjRqejE5WjhLWnQwYVNyQmNzYTlvalhpd19tSEVkcmt6T2c?oc=5,2025-12-26 08:00:00,C114通信网,China,CN
专访高同庆 | 6G不是延长线，而是数智融合革命 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE85SU9LWGZhQzd0NmloX2lvTWZZXy1rQW8tT1hsZDdkZVRxcDJ5dk01UW1FSzVESVFaU1pfU3lRNVpZSE5yM3V1aHIwa2tFU0hrRnc?oc=5,2025-12-22 08:00:00,C114通信网,China,CN
北邮马楠：发挥产业长板优势，抢占6G标准高地 - C114通信网,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBTZDZfU05WSWQyRHFGS0Y3XzctUEd1Z2NuZTM0MjJWamtWY2R2b3BBOURib3V6U05aWWNLOHRHQ0hpVXF5blBGcUdPOEN6bDBsN1NhUFRSRFpnM0k?oc=5,2025-12-19 08:00:00,C114通信网,China,CN
第四届6G前沿技术与趋势论坛在京举行 - 中国科技网,https://news.google.com/rss/articles/CBMicEFVX3lxTE5nMUlvRkNsdXVMT1pxYlFJYTdrUHIxb3hQQzdvV0Z5M0JwVlhxR0tDTWI3UmlZaTkyVXJIcnhrQmZJRnY3d3ZIZ0tOMi1MYTRIdVBSVTR0TWJzZWMtdG1pdEpDZjN6aGRtc01ZV2dfSXA?oc=5,2025-12-18 08:00:00,中国科技网,China,CN
南京将打造“6G之城” - js.chinanews.com.cn,https://news.google.com/rss/articles/CBMiakFVX3lxTFBjTnlISzdtTTZENm5WNHE3R3hRMm1SaFZkeE1YMEVhYy1DbDM3S0RYRU5CS2dCeGV5endCSGN1RFFINEhONFVoM1RUNEJ4ZDZSVHNVRGhJRW01bkRUYmdtSGxuMFQzd3p3M0E?oc=5,2026-01-05 00:12:39,js.chinanews.com.cn,China,CN
第四届6G前沿技术与趋势论坛 - C114通信网,https://news.google.com/rss/articles/CBMiUEFVX3lxTFBfeVhMUzA0ZXRhQmpLVUNMY0VuQjNEYTdDRkk1V2NDeGZPZ05USmxpRHdoX0FXdlo5TFdiRjBmeS1abkc2ckp2V0JNR2N0bjNV?oc=5,2025-12-16 08:00:00,C114通信网,China,CN
我国科学家在6G无线通信领域取得新突破 - 新华网,https://news.google.com/rss/articles/CBMifEFVX3lxTE1wT0Vuem5QUFIxeVFfVThTbXUwWkNWU2dTTmQ3VkozNS0tdFBDWlZyWDBvZmZpVjRLLVVVQUlFT01sZDl3ay03YU1ZRjlnVHh2aG9BeEpBQk02LVFaSnhuUHJoV0xPV19kVW5JWHhqZVdkZ1l3UExNNU5MRmo?oc=5,2025-08-28 08:00:00,新华网,China,CN
法拉电子：公司产品可以应用于6G通讯和卫星通讯领域 - 东方财富,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBNZGRZcUtuczAwRGNzRC01X1hhNFZnMGpCTjBmRHBFVGhvSXZMNjJyaU5mMS05bk0xSEN1M2dKY1gxd1dGUEJuNENyN1Y5N2xDMmgyT09lNkR5eklueGRVbnFRekxrdw?oc=5,2026-01-05 14:34:03,东方财富,China,CN
专访北邮马楠 | 发挥产业长板优势，抢占6G标准高地 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBYX2lDcW9tYXRUX2U3OXIyTzZBLU9HYVkyNFU2Y1FNWm9wVm5yX1FhZUhlV1FoZ0RseUlUcEFONXN5VXBFSzV3Ry1RZTgzUmFtSHc?oc=5,2025-12-22 09:23:00,C114通信网,China,CN
武汉提前打开6G的大门 - wuhan.gov.cn,https://news.google.com/rss/articles/CBMicEFVX3lxTE5ubTU3ZmNBNUIyNjhrT0I0cllYcDVZZXpEMjQwZWt6Qk03VHhMN180Q0FhTVFJekFvWWtOM1R0Q2dlb0dLNEtMSWM4NmRfaU56OUk2QVpxcDVyWmNheXJrcGdTOTVsZDBuU2YzZTMzUGg?oc=5,2025-11-26 08:00:00,wuhan.gov.cn,China,CN
中国移动黄宇红：6G是未来数字经济的核心增长引擎 - C114通信网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1LSk5wNjFRckV4RGVrUDZyZW52dlNkMFZseUJXb3hHQWlkSlpGZGRndHRYZm1qcFhwOVJkNjRlRGJQNkFrSG0zSkQtYm8wV2VER3c?oc=5,2025-11-13 08:00:00,C114通信网,China,CN
我国第一阶段6G技术试验收官 - 每日经济新闻,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5INGZ1cUZBSUNCNE5EbTMzcFFHTDBBNnVIUDVWV0xua1l4RUFpZ2Q5dXhYNjY3cEFrMkQ1UDkwTW9LVzRqSk5PX3RvMHVqWDZxWWU5Uk85eTVSU1dBb3diYlBtRXhkZw?oc=5,2025-11-18 08:00:00,每日经济新闻,China,CN
2025年通信业七大要闻：6G、光纤及量子通信均获进展 - 电子工程专辑,https://news.google.com/rss/articles/CBMiU0FVX3lxTE16ejVHWE5pZDhZQ21KZWVEa18tR1JDdkZTVWVURDBMemdXaWdESmhSMFBOMkdOMG43ekZ3Mm1DY2QtWGNfNUU5UElES1BIT2toT29V?oc=5,2025-12-25 08:00:00,电子工程专辑,China,CN
中国电信首席专家王越：AIN构建6G时代智能基础设施新范式 - C114通信网,https://news.google.com/rss/articles/CBMiUEFVX3lxTE13RDJ4aG9HMk1Ubl9pZHpieTBjbTVoNElEU0hDcjJMbENNaXBCLTVMY2pvZ3hyR1htQ1ZlUS1uYWduOURLc09oUGlKZHl6QWQ2?oc=5,2025-12-18 08:00:00,C114通信网,China,CN
北大王兴军团队：为6G装上“超强大脑”，解锁全频段通信新图景 - 北京大学新闻网,https://news.google.com/rss/articles/CBMic0FVX3lxTE5OVC13eHN0a2hNcjNyQzBOZHBJS1Jpak5lR1NoQVc4MUN0ZS0yTHRVYVlxa2tpXy03Q1NsUzE5TWN6T0tVdFRGSkJsRTNranhDVm1KcXo5WF9QN1UxNGdNLV9hQUxXSm5ITE43MUl1TkRHdms?oc=5,2025-08-29 08:00:00,北京大学新闻网,China,CN
5G深化与6G探索：爱立信报告勾勒移动通信的未来图景 - 电子工程专辑,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1zVUg2UVk1a0Y1em1hUzhPU3J1TkNMdE50aXp6dmpiZE05ZjNnRFd0TW1ObW1SbGdNd3FQdkFjRUV1R2VfbWdwamFBdWQ2WnlVcmRJ?oc=5,2025-12-26 08:00:00,电子工程专辑,China,CN
在6G“无人区”中勇当先锋（党旗在基层一线高高飘扬） - 人民日报,https://news.google.com/rss/articles/CBMif0FVX3lxTE9hb25MakY4YjlDV3J3dHpEVjljZVVFMlM5MU1BQ2ZxbzZlVWh0NGFZVXFFQzAxdHhVajdWLXFRZ2h0YU12a3NTVmtvcWNNU1lCWWRacXd2WF81SkFyeGREYldyTHlSTC1RMnQ3UmFtR0lsbk1OOTF0RXJjeTNtUTQ?oc=5,2025-12-23 08:00:00,人民日报,China,CN
高通徐晧：6G布局纵深推进，端侧AI引领产业机遇 - 通信世界网,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9xNDhteVpwd2ltclFYa1F4U3RIQjhHS0xWNjhIbmU1aklvTTFXZWVuX290SUhOOE9BWEJWNUc0YXdIR3EyQ3ptSXpOMjE0WnZCMWc?oc=5,2025-12-18 08:00:00,通信世界网,China,CN
具身智能+量子科技+脑机接口+6G，未来产业潜力股来了 - 证券时报,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1hTzRJclZrWjBJeFBHbGU1M1hOQkdpSVowbDF2NnBqWEV3dHhSel9EdnVaaVpZVldnOGF0dW95MHVTMFhwM08tLTF0bXVsVUhIak9qc3Z5Q3B6WnhS?oc=5,2025-12-29 08:00:00,证券时报,China,CN
